"flow_id,""device"",""date"",""flow"""
"5662592,""202035132"",""2024-09-30 20:44:54+01"",""5.560"""
"5662593,""202035132"",""2024-09-30 20:29:54+01"",""7.160"""
"5662594,""202035132"",""2024-09-30 20:14:54+01"",""7.000"""
"5662595,""202035132"",""2024-09-30 19:59:54+01"",""7.960"""
"5662596,""202035132"",""2024-09-30 19:44:54+01"",""7.000"""
"5662597,""202035132"",""2024-09-30 19:29:54+01"",""7.160"""
"5662598,""202035132"",""2024-09-30 19:14:54+01"",""7.160"""
"5662599,""202035132"",""2024-09-30 18:59:54+01"",""8.280"""
"5662600,""202035132"",""2024-09-30 18:44:54+01"",""6.680"""
"5662601,""202035132"",""2024-09-30 18:29:54+01"",""6.480"""
"5662602,""202035132"",""2024-09-30 18:14:54+01"",""6.400"""
"5659531,""202035132"",""2024-09-30 17:59:54+01"",""7.280"""
"5659532,""202035132"",""2024-09-30 17:44:54+01"",""8.560"""
"5659533,""202035132"",""2024-09-30 17:29:54+01"",""6.520"""
"5659534,""202035132"",""2024-09-30 17:14:54+01"",""6.480"""
"5659535,""202035132"",""2024-09-30 16:59:54+01"",""7.120"""
"5659536,""202035132"",""2024-09-30 16:44:54+01"",""6.520"""
"5659537,""202035132"",""2024-09-30 16:29:54+01"",""5.280"""
"5659538,""202035132"",""2024-09-30 16:14:54+01"",""5.080"""
"5659539,""202035132"",""2024-09-30 15:59:54+01"",""6.400"""
"5659540,""202035132"",""2024-09-30 15:44:54+01"",""4.680"""
"5659541,""202035132"",""2024-09-30 15:29:54+01"",""5.840"""
"5659542,""202035132"",""2024-09-30 15:14:54+01"",""6.880"""
"5659543,""202035132"",""2024-09-30 14:59:54+01"",""7.560"""
"5659544,""202035132"",""2024-09-30 14:44:54+01"",""5.000"""
"5659545,""202035132"",""2024-09-30 14:29:54+01"",""5.080"""
"5659546,""202035132"",""2024-09-30 14:14:54+01"",""5.840"""
"5659547,""202035132"",""2024-09-30 13:59:54+01"",""5.680"""
"5659548,""202035132"",""2024-09-30 13:44:54+01"",""6.840"""
"5659549,""202035132"",""2024-09-30 13:29:54+01"",""8.200"""
"5659550,""202035132"",""2024-09-30 13:14:54+01"",""8.320"""
"5659551,""202035132"",""2024-09-30 12:59:54+01"",""8.640"""
"5659552,""202035132"",""2024-09-30 12:44:54+01"",""9.440"""
"5659553,""202035132"",""2024-09-30 12:29:54+01"",""7.960"""
"5659554,""202035132"",""2024-09-30 12:14:54+01"",""8.160"""
"5656860,""202035132"",""2024-09-30 11:44:55+01"",""4.160"""
"5656861,""202035132"",""2024-09-30 11:29:55+01"",""5.680"""
"5656862,""202035132"",""2024-09-30 11:14:55+01"",""6.440"""
"5656863,""202035132"",""2024-09-30 10:59:55+01"",""4.920"""
"5656864,""202035132"",""2024-09-30 10:44:55+01"",""5.840"""
"5656865,""202035132"",""2024-09-30 10:29:55+01"",""6.560"""
"5656866,""202035132"",""2024-09-30 10:14:55+01"",""6.640"""
"5656867,""202035132"",""2024-09-30 09:59:55+01"",""8.680"""
"5656868,""202035132"",""2024-09-30 09:44:55+01"",""4.600"""
"5656869,""202035132"",""2024-09-30 09:29:55+01"",""5.840"""
"5656870,""202035132"",""2024-09-30 09:14:55+01"",""7.000"""
"5656871,""202035132"",""2024-09-30 08:59:55+01"",""4.160"""
"5656872,""202035132"",""2024-09-30 08:44:55+01"",""4.960"""
"5656873,""202035132"",""2024-09-30 08:29:55+01"",""6.320"""
"5656874,""202035132"",""2024-09-30 08:14:55+01"",""7.080"""
"5656875,""202035132"",""2024-09-30 07:59:55+01"",""5.000"""
"5656876,""202035132"",""2024-09-30 07:44:55+01"",""6.440"""
"5656877,""202035132"",""2024-09-30 07:29:55+01"",""6.200"""
"5656878,""202035132"",""2024-09-30 07:14:55+01"",""4.240"""
"5656879,""202035132"",""2024-09-30 06:59:55+01"",""4.320"""
"5656880,""202035132"",""2024-09-30 06:44:55+01"",""3.880"""
"5656881,""202035132"",""2024-09-30 06:29:55+01"",""3.400"""
"5656882,""202035132"",""2024-09-30 06:14:55+01"",""2.320"""
"5656883,""202035132"",""2024-09-30 05:59:55+01"",""1.120"""
"5653729,""202035132"",""2024-09-30 05:44:55+01"",""0.680"""
"5653730,""202035132"",""2024-09-30 05:29:55+01"",""0.800"""
"5653731,""202035132"",""2024-09-30 05:14:55+01"",""0.720"""
"5653732,""202035132"",""2024-09-30 04:59:55+01"",""0.840"""
"5653733,""202035132"",""2024-09-30 04:44:55+01"",""0.800"""
"5653734,""202035132"",""2024-09-30 04:29:55+01"",""0.680"""
"5653735,""202035132"",""2024-09-30 04:14:55+01"",""0.800"""
"5653736,""202035132"",""2024-09-30 03:59:55+01"",""0.720"""
"5653737,""202035132"",""2024-09-30 03:44:55+01"",""0.760"""
"5653738,""202035132"",""2024-09-30 03:29:55+01"",""0.800"""
"5653739,""202035132"",""2024-09-30 03:14:55+01"",""1.080"""
"5653740,""202035132"",""2024-09-30 02:59:55+01"",""1.040"""
"5653741,""202035132"",""2024-09-30 02:44:55+01"",""5.000"""
"5653742,""202035132"",""2024-09-30 02:29:55+01"",""4.600"""
"5653743,""202035132"",""2024-09-30 02:14:55+01"",""4.240"""
"5653744,""202035132"",""2024-09-30 01:59:55+01"",""0.800"""
"5653745,""202035132"",""2024-09-30 01:44:55+01"",""0.800"""
"5653746,""202035132"",""2024-09-30 01:29:55+01"",""0.920"""
"5653747,""202035132"",""2024-09-30 01:14:55+01"",""0.880"""
"5653748,""202035132"",""2024-09-30 00:59:55+01"",""0.960"""
"5653749,""202035132"",""2024-09-30 00:44:55+01"",""1.040"""
"5653750,""202035132"",""2024-09-30 00:29:55+01"",""1.200"""
"5653751,""202035132"",""2024-09-30 00:14:55+01"",""2.160"""
"5653752,""202035132"",""2024-09-29 23:59:55+01"",""3.840"""
"5650493,""202035132"",""2024-09-29 23:44:55+01"",""3.240"""
"5650494,""202035132"",""2024-09-29 23:29:55+01"",""3.200"""
"5650495,""202035132"",""2024-09-29 23:14:55+01"",""3.160"""
"5650496,""202035132"",""2024-09-29 22:59:55+01"",""3.080"""
"5650497,""202035132"",""2024-09-29 22:44:55+01"",""3.680"""
"5650498,""202035132"",""2024-09-29 22:29:55+01"",""3.840"""
"5650499,""202035132"",""2024-09-29 22:14:55+01"",""3.680"""
"5650500,""202035132"",""2024-09-29 21:59:55+01"",""3.760"""
"5650501,""202035132"",""2024-09-29 21:44:55+01"",""3.640"""
"5650502,""202035132"",""2024-09-29 21:29:55+01"",""4.200"""
"5650503,""202035132"",""2024-09-29 21:14:55+01"",""5.400"""
"5650504,""202035132"",""2024-09-29 20:59:55+01"",""4.240"""
"5650505,""202035132"",""2024-09-29 20:44:55+01"",""4.560"""
"5650506,""202035132"",""2024-09-29 20:29:55+01"",""4.960"""
"5650507,""202035132"",""2024-09-29 20:14:55+01"",""4.960"""
"5650508,""202035132"",""2024-09-29 19:59:55+01"",""5.960"""
"5650509,""202035132"",""2024-09-29 19:44:55+01"",""9.320"""
"5650510,""202035132"",""2024-09-29 19:29:55+01"",""9.520"""
"5650511,""202035132"",""2024-09-29 19:14:55+01"",""9.720"""
"5650512,""202035132"",""2024-09-29 18:59:55+01"",""8.320"""
"5650513,""202035132"",""2024-09-29 18:44:55+01"",""6.400"""
"5650514,""202035132"",""2024-09-29 18:29:55+01"",""7.480"""
"5650515,""202035132"",""2024-09-29 18:14:55+01"",""7.400"""
"5650516,""202035132"",""2024-09-29 17:59:55+01"",""5.760"""
"5646982,""202035132"",""2024-09-29 17:44:55+01"",""6.040"""
"5646983,""202035132"",""2024-09-29 17:29:55+01"",""6.040"""
"5646984,""202035132"",""2024-09-29 17:14:55+01"",""6.200"""
"5646985,""202035132"",""2024-09-29 16:59:55+01"",""5.240"""
"5646986,""202035132"",""2024-09-29 16:44:55+01"",""5.160"""
"5646987,""202035132"",""2024-09-29 16:29:55+01"",""5.480"""
"5646988,""202035132"",""2024-09-29 16:14:55+01"",""5.080"""
"5646989,""202035132"",""2024-09-29 15:59:55+01"",""5.840"""
"5646990,""202035132"",""2024-09-29 15:44:55+01"",""5.280"""
"5646991,""202035132"",""2024-09-29 15:29:55+01"",""5.240"""
"5646992,""202035132"",""2024-09-29 15:14:55+01"",""5.760"""
"5646993,""202035132"",""2024-09-29 14:59:55+01"",""5.400"""
"5646994,""202035132"",""2024-09-29 14:44:55+01"",""6.440"""
"5646995,""202035132"",""2024-09-29 14:29:55+01"",""5.320"""
"5646996,""202035132"",""2024-09-29 14:14:55+01"",""7.560"""
"5646997,""202035132"",""2024-09-29 13:59:55+01"",""6.880"""
"5646998,""202035132"",""2024-09-29 13:44:55+01"",""7.400"""
"5646999,""202035132"",""2024-09-29 13:29:55+01"",""7.320"""
"5647000,""202035132"",""2024-09-29 13:14:55+01"",""8.480"""
"5647001,""202035132"",""2024-09-29 12:59:55+01"",""8.800"""
"5647002,""202035132"",""2024-09-29 12:44:55+01"",""7.360"""
"5647003,""202035132"",""2024-09-29 12:29:55+01"",""7.360"""
"5647004,""202035132"",""2024-09-29 12:14:55+01"",""6.760"""
"5647005,""202035132"",""2024-09-29 11:59:55+01"",""6.600"""
"5643645,""202035132"",""2024-09-29 11:44:56+01"",""6.240"""
"5643646,""202035132"",""2024-09-29 11:29:56+01"",""6.320"""
"5643647,""202035132"",""2024-09-29 11:14:56+01"",""6.600"""
"5643648,""202035132"",""2024-09-29 10:59:56+01"",""6.000"""
"5643649,""202035132"",""2024-09-29 10:44:56+01"",""6.840"""
"5643650,""202035132"",""2024-09-29 10:29:56+01"",""6.880"""
"5643651,""202035132"",""2024-09-29 10:14:56+01"",""6.720"""
"5643652,""202035132"",""2024-09-29 09:59:56+01"",""6.320"""
"5643653,""202035132"",""2024-09-29 09:44:56+01"",""5.720"""
"5643654,""202035132"",""2024-09-29 09:29:56+01"",""4.920"""
"5643655,""202035132"",""2024-09-29 09:14:56+01"",""5.160"""
"5643656,""202035132"",""2024-09-29 08:59:56+01"",""6.280"""
"5643657,""202035132"",""2024-09-29 08:44:56+01"",""7.400"""
"5643658,""202035132"",""2024-09-29 08:29:56+01"",""3.760"""
"5643659,""202035132"",""2024-09-29 08:14:56+01"",""3.920"""
"5643660,""202035132"",""2024-09-29 07:59:56+01"",""3.920"""
"5643661,""202035132"",""2024-09-29 07:44:56+01"",""3.080"""
"5643662,""202035132"",""2024-09-29 07:29:56+01"",""2.880"""
"5643663,""202035132"",""2024-09-29 07:14:56+01"",""2.880"""
"5643664,""202035132"",""2024-09-29 06:59:56+01"",""2.840"""
"5643665,""202035132"",""2024-09-29 06:44:56+01"",""2.880"""
"5643666,""202035132"",""2024-09-29 06:29:56+01"",""2.960"""
"5643667,""202035132"",""2024-09-29 06:14:56+01"",""2.200"""
"5643668,""202035132"",""2024-09-29 05:59:56+01"",""0.840"""
"5639846,""202035132"",""2024-09-29 05:44:56+01"",""1.040"""
"5639847,""202035132"",""2024-09-29 05:29:56+01"",""1.000"""
"5639848,""202035132"",""2024-09-29 05:14:56+01"",""1.000"""
"5639849,""202035132"",""2024-09-29 04:59:56+01"",""0.880"""
"5639850,""202035132"",""2024-09-29 04:44:56+01"",""0.840"""
"5639851,""202035132"",""2024-09-29 04:29:56+01"",""0.760"""
"5639852,""202035132"",""2024-09-29 04:14:56+01"",""0.840"""
"5639853,""202035132"",""2024-09-29 03:59:56+01"",""1.000"""
"5639854,""202035132"",""2024-09-29 03:44:56+01"",""0.880"""
"5639855,""202035132"",""2024-09-29 03:29:56+01"",""0.920"""
"5639856,""202035132"",""2024-09-29 03:14:56+01"",""1.000"""
"5639857,""202035132"",""2024-09-29 02:59:56+01"",""1.320"""
"5639858,""202035132"",""2024-09-29 02:44:56+01"",""5.400"""
"5639859,""202035132"",""2024-09-29 02:29:56+01"",""5.120"""
"5639860,""202035132"",""2024-09-29 02:14:56+01"",""4.600"""
"5639861,""202035132"",""2024-09-29 01:59:56+01"",""1.080"""
"5639862,""202035132"",""2024-09-29 01:44:56+01"",""1.120"""
"5639863,""202035132"",""2024-09-29 01:29:56+01"",""0.800"""
"5639864,""202035132"",""2024-09-29 01:14:56+01"",""0.800"""
"5639865,""202035132"",""2024-09-29 00:59:56+01"",""0.960"""
"5639866,""202035132"",""2024-09-29 00:44:56+01"",""0.920"""
"5639867,""202035132"",""2024-09-29 00:29:56+01"",""1.080"""
"5639868,""202035132"",""2024-09-29 00:14:56+01"",""1.640"""
"5639869,""202035132"",""2024-09-28 23:59:56+01"",""2.880"""
"5636496,""202035132"",""2024-09-28 23:44:56+01"",""3.200"""
"5636497,""202035132"",""2024-09-28 23:29:56+01"",""3.440"""
"5636498,""202035132"",""2024-09-28 23:14:56+01"",""4.440"""
"5636499,""202035132"",""2024-09-28 22:59:56+01"",""3.440"""
"5636500,""202035132"",""2024-09-28 22:44:56+01"",""3.480"""
"5636501,""202035132"",""2024-09-28 22:29:56+01"",""3.400"""
"5636502,""202035132"",""2024-09-28 22:14:56+01"",""3.840"""
"5636503,""202035132"",""2024-09-28 21:59:56+01"",""3.920"""
"5636504,""202035132"",""2024-09-28 21:44:56+01"",""4.920"""
"5636505,""202035132"",""2024-09-28 21:29:56+01"",""4.080"""
"5636506,""202035132"",""2024-09-28 21:14:56+01"",""3.400"""
"5636507,""202035132"",""2024-09-28 20:59:56+01"",""3.320"""
"5636508,""202035132"",""2024-09-28 20:44:56+01"",""3.560"""
"5636509,""202035132"",""2024-09-28 20:29:56+01"",""4.040"""
"5636510,""202035132"",""2024-09-28 20:14:56+01"",""4.800"""
"5636511,""202035132"",""2024-09-28 19:59:56+01"",""4.400"""
"5636512,""202035132"",""2024-09-28 19:44:56+01"",""5.640"""
"5636513,""202035132"",""2024-09-28 19:29:56+01"",""6.080"""
"5636514,""202035132"",""2024-09-28 19:14:56+01"",""5.640"""
"5636515,""202035132"",""2024-09-28 18:59:56+01"",""4.680"""
"5636516,""202035132"",""2024-09-28 18:44:56+01"",""5.520"""
"5636517,""202035132"",""2024-09-28 18:29:56+01"",""7.080"""
"5636518,""202035132"",""2024-09-28 18:14:56+01"",""4.560"""
"5636519,""202035132"",""2024-09-28 17:59:56+01"",""4.280"""
"5633063,""202035132"",""2024-09-28 17:44:56+01"",""3.880"""
"5633064,""202035132"",""2024-09-28 17:29:56+01"",""4.400"""
"5633065,""202035132"",""2024-09-28 17:14:56+01"",""5.160"""
"5633066,""202035132"",""2024-09-28 16:59:56+01"",""5.600"""
"5633067,""202035132"",""2024-09-28 16:44:56+01"",""4.680"""
"5633068,""202035132"",""2024-09-28 16:29:56+01"",""5.480"""
"5633069,""202035132"",""2024-09-28 16:14:56+01"",""5.600"""
"5633070,""202035132"",""2024-09-28 15:59:56+01"",""5.840"""
"5633071,""202035132"",""2024-09-28 15:44:56+01"",""7.120"""
"5633072,""202035132"",""2024-09-28 15:29:56+01"",""4.360"""
"5633073,""202035132"",""2024-09-28 15:14:56+01"",""4.040"""
"5633074,""202035132"",""2024-09-28 14:59:56+01"",""4.120"""
"5633075,""202035132"",""2024-09-28 14:44:56+01"",""4.720"""
"5633076,""202035132"",""2024-09-28 14:29:56+01"",""5.040"""
"5633077,""202035132"",""2024-09-28 14:14:56+01"",""4.840"""
"5633078,""202035132"",""2024-09-28 13:59:56+01"",""6.400"""
"5633079,""202035132"",""2024-09-28 13:44:56+01"",""6.360"""
"5633080,""202035132"",""2024-09-28 13:29:56+01"",""4.320"""
"5633081,""202035132"",""2024-09-28 13:14:56+01"",""4.680"""
"5633082,""202035132"",""2024-09-28 12:59:56+01"",""6.440"""
"5633083,""202035132"",""2024-09-28 12:44:56+01"",""5.080"""
"5633084,""202035132"",""2024-09-28 12:29:56+01"",""9.360"""
"5633085,""202035132"",""2024-09-28 12:14:56+01"",""11.240"""
"5633086,""202035132"",""2024-09-28 11:59:56+01"",""9.240"""
"5629413,""202035132"",""2024-09-28 11:44:58+01"",""6.680"""
"5629414,""202035132"",""2024-09-28 11:29:58+01"",""5.880"""
"5629415,""202035132"",""2024-09-28 11:14:58+01"",""5.920"""
"5629416,""202035132"",""2024-09-28 10:59:58+01"",""4.680"""
"5629417,""202035132"",""2024-09-28 10:44:58+01"",""5.240"""
"5629418,""202035132"",""2024-09-28 10:29:58+01"",""5.720"""
"5629419,""202035132"",""2024-09-28 10:14:58+01"",""6.280"""
"5629420,""202035132"",""2024-09-28 09:59:58+01"",""4.440"""
"5629421,""202035132"",""2024-09-28 09:44:58+01"",""5.160"""
"5629422,""202035132"",""2024-09-28 09:29:58+01"",""3.960"""
"5629423,""202035132"",""2024-09-28 09:14:58+01"",""4.640"""
"5629424,""202035132"",""2024-09-28 08:59:58+01"",""3.960"""
"5629425,""202035132"",""2024-09-28 08:44:58+01"",""3.960"""
"5629426,""202035132"",""2024-09-28 08:29:58+01"",""4.360"""
"5629427,""202035132"",""2024-09-28 08:14:58+01"",""4.640"""
"5629428,""202035132"",""2024-09-28 07:59:58+01"",""4.160"""
"5629429,""202035132"",""2024-09-28 07:44:58+01"",""3.680"""
"5629430,""202035132"",""2024-09-28 07:29:58+01"",""5.360"""
"5629431,""202035132"",""2024-09-28 07:14:58+01"",""2.960"""
"5629432,""202035132"",""2024-09-28 06:59:58+01"",""2.920"""
"5629433,""202035132"",""2024-09-28 06:44:58+01"",""3.120"""
"5629434,""202035132"",""2024-09-28 06:29:58+01"",""2.960"""
"5629435,""202035132"",""2024-09-28 06:14:58+01"",""1.800"""
"5629436,""202035132"",""2024-09-28 05:59:58+01"",""0.560"""
"5625535,""202035132"",""2024-09-28 05:44:58+01"",""0.680"""
"5625536,""202035132"",""2024-09-28 05:29:58+01"",""0.480"""
"5625537,""202035132"",""2024-09-28 05:14:58+01"",""0.600"""
"5625538,""202035132"",""2024-09-28 04:59:58+01"",""0.440"""
"5625539,""202035132"",""2024-09-28 04:44:58+01"",""0.440"""
"5625540,""202035132"",""2024-09-28 04:29:58+01"",""0.480"""
"5625541,""202035132"",""2024-09-28 04:14:58+01"",""0.400"""
"5625542,""202035132"",""2024-09-28 03:59:58+01"",""0.440"""
"5625543,""202035132"",""2024-09-28 03:44:58+01"",""0.400"""
"5625544,""202035132"",""2024-09-28 03:29:58+01"",""0.520"""
"5625545,""202035132"",""2024-09-28 03:14:58+01"",""0.600"""
"5625546,""202035132"",""2024-09-28 02:59:58+01"",""0.760"""
"5625547,""202035132"",""2024-09-28 02:44:58+01"",""4.920"""
"5625548,""202035132"",""2024-09-28 02:29:58+01"",""4.800"""
"5625549,""202035132"",""2024-09-28 02:14:58+01"",""4.160"""
"5625550,""202035132"",""2024-09-28 01:59:58+01"",""0.520"""
"5625551,""202035132"",""2024-09-28 01:44:58+01"",""0.560"""
"5625552,""202035132"",""2024-09-28 01:29:58+01"",""0.440"""
"5625553,""202035132"",""2024-09-28 01:14:58+01"",""0.440"""
"5625554,""202035132"",""2024-09-28 00:59:58+01"",""1.120"""
"5625555,""202035132"",""2024-09-28 00:44:58+01"",""1.240"""
"5625556,""202035132"",""2024-09-28 00:29:58+01"",""0.920"""
"5625557,""202035132"",""2024-09-28 00:14:58+01"",""1.440"""
"5625558,""202035132"",""2024-09-27 23:59:58+01"",""2.640"""
"5622448,""202035132"",""2024-09-27 23:44:58+01"",""3.240"""
"5622449,""202035132"",""2024-09-27 23:29:58+01"",""3.160"""
"5622450,""202035132"",""2024-09-27 23:14:58+01"",""3.280"""
"5622451,""202035132"",""2024-09-27 22:59:58+01"",""2.880"""
"5622452,""202035132"",""2024-09-27 22:44:58+01"",""2.920"""
"5622453,""202035132"",""2024-09-27 22:29:58+01"",""3.160"""
"5622454,""202035132"",""2024-09-27 22:14:58+01"",""3.200"""
"5622455,""202035132"",""2024-09-27 21:59:58+01"",""3.800"""
"5622456,""202035132"",""2024-09-27 21:44:58+01"",""3.160"""
"5622457,""202035132"",""2024-09-27 21:29:58+01"",""4.280"""
"5622458,""202035132"",""2024-09-27 21:14:58+01"",""4.360"""
"5622459,""202035132"",""2024-09-27 20:59:58+01"",""4.680"""
"5622460,""202035132"",""2024-09-27 20:44:58+01"",""5.040"""
"5622461,""202035132"",""2024-09-27 20:29:58+01"",""4.400"""
"5622462,""202035132"",""2024-09-27 20:14:58+01"",""4.200"""
"5622463,""202035132"",""2024-09-27 19:59:58+01"",""4.640"""
"5622464,""202035132"",""2024-09-27 19:44:58+01"",""5.640"""
"5622465,""202035132"",""2024-09-27 19:29:58+01"",""5.320"""
"5622466,""202035132"",""2024-09-27 19:14:58+01"",""5.320"""
"5622467,""202035132"",""2024-09-27 18:59:58+01"",""5.080"""
"5622468,""202035132"",""2024-09-27 18:44:58+01"",""4.760"""
"5622469,""202035132"",""2024-09-27 18:29:58+01"",""4.640"""
"5622470,""202035132"",""2024-09-27 18:14:58+01"",""4.480"""
"5622471,""202035132"",""2024-09-27 17:59:58+01"",""4.040"""
"5619204,""202035132"",""2024-09-27 17:44:58+01"",""6.120"""
"5619205,""202035132"",""2024-09-27 17:29:58+01"",""5.800"""
"5619206,""202035132"",""2024-09-27 17:14:58+01"",""6.080"""
"5619207,""202035132"",""2024-09-27 16:59:58+01"",""5.440"""
"5619208,""202035132"",""2024-09-27 16:44:58+01"",""4.520"""
"5619209,""202035132"",""2024-09-27 16:29:58+01"",""3.560"""
"5619210,""202035132"",""2024-09-27 16:14:58+01"",""4.360"""
"5619211,""202035132"",""2024-09-27 15:59:58+01"",""4.760"""
"5619212,""202035132"",""2024-09-27 15:44:58+01"",""4.520"""
"5619213,""202035132"",""2024-09-27 15:29:58+01"",""6.280"""
"5619214,""202035132"",""2024-09-27 15:14:58+01"",""6.000"""
"5619215,""202035132"",""2024-09-27 14:59:58+01"",""5.160"""
"5619216,""202035132"",""2024-09-27 14:44:58+01"",""5.200"""
"5619217,""202035132"",""2024-09-27 14:29:58+01"",""6.120"""
"5619218,""202035132"",""2024-09-27 14:14:58+01"",""5.600"""
"5619219,""202035132"",""2024-09-27 13:59:58+01"",""4.760"""
"5619220,""202035132"",""2024-09-27 13:44:58+01"",""4.640"""
"5619221,""202035132"",""2024-09-27 13:29:58+01"",""4.600"""
"5619222,""202035132"",""2024-09-27 13:14:58+01"",""5.200"""
"5619223,""202035132"",""2024-09-27 12:59:58+01"",""4.240"""
"5619224,""202035132"",""2024-09-27 12:44:58+01"",""5.200"""
"5619225,""202035132"",""2024-09-27 12:29:58+01"",""6.440"""
"5619226,""202035132"",""2024-09-27 12:14:58+01"",""7.080"""
"5619227,""202035132"",""2024-09-27 11:59:58+01"",""5.960"""
"5616006,""202035132"",""2024-09-27 11:44:59+01"",""6.480"""
"5616007,""202035132"",""2024-09-27 11:29:59+01"",""7.880"""
"5616008,""202035132"",""2024-09-27 11:14:59+01"",""7.200"""
"5616009,""202035132"",""2024-09-27 10:59:59+01"",""7.640"""
"5616010,""202035132"",""2024-09-27 10:44:59+01"",""5.600"""
"5616011,""202035132"",""2024-09-27 10:29:59+01"",""7.120"""
