Time,flow,Month,day_of_month,day_of_week,Hour,Minute
2024-08-10 13:15:00,4.2,8,10,5,13,15
2024-08-10 13:30:00,4.44,8,10,5,13,30
2024-08-10 13:45:00,4.16,8,10,5,13,45
2024-08-10 14:00:00,4.16,8,10,5,14,0
2024-08-10 14:15:00,4.48,8,10,5,14,15
2024-08-10 14:30:00,4.24,8,10,5,14,30
2024-08-10 14:45:00,3.68,8,10,5,14,45
2024-08-10 15:00:00,2.96,8,10,5,15,0
2024-08-10 15:15:00,3.56,8,10,5,15,15
2024-08-10 15:30:00,3.16,8,10,5,15,30
2024-08-10 15:45:00,2.92,8,10,5,15,45
2024-08-10 16:00:00,2.72,8,10,5,16,0
2024-08-10 16:15:00,3.12,8,10,5,16,15
2024-08-10 16:30:00,4.12,8,10,5,16,30
2024-08-10 16:45:00,4.24,8,10,5,16,45
2024-08-10 17:00:00,3.96,8,10,5,17,0
2024-08-10 17:15:00,3.2,8,10,5,17,15
2024-08-10 17:30:00,3.68,8,10,5,17,30
2024-08-10 17:45:00,3.88,8,10,5,17,45
2024-08-10 18:00:00,3.08,8,10,5,18,0
2024-08-10 18:15:00,3.76,8,10,5,18,15
2024-08-10 18:30:00,5.56,8,10,5,18,30
2024-08-10 18:45:00,6.76,8,10,5,18,45
2024-08-10 19:00:00,5.52,8,10,5,19,0
2024-08-10 19:15:00,6.12,8,10,5,19,15
2024-08-10 19:30:00,7.12,8,10,5,19,30
2024-08-10 19:45:00,8.24,8,10,5,19,45
2024-08-10 20:00:00,7.08,8,10,5,20,0
2024-08-10 20:15:00,6.28,8,10,5,20,15
2024-08-10 20:30:00,8.88,8,10,5,20,30
2024-08-10 20:45:00,8.68,8,10,5,20,45
2024-08-10 21:00:00,6.44,8,10,5,21,0
2024-08-10 21:15:00,4.52,8,10,5,21,15
2024-08-10 21:30:00,3.92,8,10,5,21,30
2024-08-10 21:45:00,3.88,8,10,5,21,45
2024-08-10 22:00:00,3.48,8,10,5,22,0
2024-08-10 22:15:00,4.6,8,10,5,22,15
2024-08-10 22:30:00,4.4,8,10,5,22,30
2024-08-10 22:45:00,4.16,8,10,5,22,45
2024-08-10 23:00:00,3.72,8,10,5,23,0
2024-08-10 23:15:00,3.52,8,10,5,23,15
2024-08-10 23:30:00,3.48,8,10,5,23,30
2024-08-10 23:45:00,2.72,8,10,5,23,45
2024-08-11 00:00:00,3.04,8,11,6,0,0
2024-08-11 00:15:00,2.2,8,11,6,0,15
2024-08-11 00:30:00,1.16,8,11,6,0,30
2024-08-11 00:45:00,1.24,8,11,6,0,45
2024-08-11 01:00:00,0.6,8,11,6,1,0
2024-08-11 01:15:00,0.6,8,11,6,1,15
2024-08-11 01:30:00,0.52,8,11,6,1,30
2024-08-11 01:45:00,0.92,8,11,6,1,45
2024-08-11 02:00:00,0.64,8,11,6,2,0
2024-08-11 02:15:00,3.6,8,11,6,2,15
2024-08-11 02:30:00,4.4,8,11,6,2,30
2024-08-11 02:45:00,4.84,8,11,6,2,45
2024-08-11 03:00:00,1.2,8,11,6,3,0
2024-08-11 03:15:00,0.36,8,11,6,3,15
2024-08-11 03:30:00,0.44,8,11,6,3,30
2024-08-11 03:45:00,0.4,8,11,6,3,45
2024-08-11 04:00:00,0.4,8,11,6,4,0
2024-08-11 04:15:00,0.44,8,11,6,4,15
2024-08-11 04:30:00,0.44,8,11,6,4,30
2024-08-11 04:45:00,0.56,8,11,6,4,45
2024-08-11 05:00:00,0.4,8,11,6,5,0
2024-08-11 05:15:00,0.56,8,11,6,5,15
2024-08-11 05:30:00,0.56,8,11,6,5,30
2024-08-11 05:45:00,0.64,8,11,6,5,45
2024-08-11 06:00:00,0.48,8,11,6,6,0
2024-08-11 06:15:00,1.52,8,11,6,6,15
2024-08-11 06:30:00,2.32,8,11,6,6,30
2024-08-11 06:45:00,2.92,8,11,6,6,45
2024-08-11 07:00:00,3.04,8,11,6,7,0
2024-08-11 07:15:00,3.36,8,11,6,7,15
2024-08-11 07:30:00,3.32,8,11,6,7,30
2024-08-11 07:45:00,3.44,8,11,6,7,45
2024-08-11 08:00:00,4.52,8,11,6,8,0
2024-08-11 08:15:00,7.84,8,11,6,8,15
2024-08-11 08:30:00,6.84,8,11,6,8,30
2024-08-11 08:45:00,6.6,8,11,6,8,45
2024-08-11 09:00:00,5.2,8,11,6,9,0
2024-08-11 09:15:00,6.36,8,11,6,9,15
2024-08-11 09:30:00,6.92,8,11,6,9,30
2024-08-11 09:45:00,6.16,8,11,6,9,45
2024-08-11 10:00:00,7.0,8,11,6,10,0
2024-08-11 10:15:00,6.84,8,11,6,10,15
2024-08-11 10:30:00,6.4,8,11,6,10,30
2024-08-11 10:45:00,6.28,8,11,6,10,45
2024-08-11 11:00:00,6.32,8,11,6,11,0
2024-08-11 11:15:00,4.96,8,11,6,11,15
2024-08-11 11:30:00,7.08,8,11,6,11,30
2024-08-11 11:45:00,6.64,8,11,6,11,45
2024-08-11 12:00:00,7.12,8,11,6,12,0
2024-08-11 12:15:00,7.8,8,11,6,12,15
2024-08-11 12:30:00,6.88,8,11,6,12,30
2024-08-11 12:45:00,8.0,8,11,6,12,45
2024-08-11 13:00:00,5.88,8,11,6,13,0
2024-08-11 13:15:00,5.76,8,11,6,13,15
2024-08-11 13:30:00,5.88,8,11,6,13,30
2024-08-11 13:45:00,5.24,8,11,6,13,45
2024-08-11 14:00:00,5.8,8,11,6,14,0
2024-08-11 14:15:00,5.16,8,11,6,14,15
2024-08-11 14:30:00,4.92,8,11,6,14,30
2024-08-11 14:45:00,4.72,8,11,6,14,45
2024-08-11 15:00:00,5.48,8,11,6,15,0
2024-08-11 15:15:00,5.04,8,11,6,15,15
2024-08-11 15:30:00,5.2,8,11,6,15,30
2024-08-11 15:45:00,6.08,8,11,6,15,45
2024-08-11 16:00:00,5.72,8,11,6,16,0
2024-08-11 16:15:00,5.52,8,11,6,16,15
2024-08-11 16:30:00,6.76,8,11,6,16,30
2024-08-11 16:45:00,6.68,8,11,6,16,45
2024-08-11 17:00:00,5.52,8,11,6,17,0
2024-08-11 17:15:00,5.04,8,11,6,17,15
2024-08-11 17:30:00,5.8,8,11,6,17,30
2024-08-11 17:45:00,4.8,8,11,6,17,45
2024-08-11 18:00:00,4.6,8,11,6,18,0
2024-08-11 18:15:00,4.44,8,11,6,18,15
2024-08-11 18:30:00,4.08,8,11,6,18,30
2024-08-11 18:45:00,5.84,8,11,6,18,45
2024-08-11 19:00:00,7.2,8,11,6,19,0
2024-08-11 19:15:00,6.0,8,11,6,19,15
2024-08-11 19:30:00,5.72,8,11,6,19,30
2024-08-11 19:45:00,5.2,8,11,6,19,45
2024-08-11 20:00:00,7.2,8,11,6,20,0
2024-08-11 20:15:00,5.6,8,11,6,20,15
2024-08-11 20:30:00,6.16,8,11,6,20,30
2024-08-11 20:45:00,6.44,8,11,6,20,45
2024-08-11 21:00:00,5.4,8,11,6,21,0
2024-08-11 21:15:00,3.8,8,11,6,21,15
2024-08-11 21:30:00,4.2,8,11,6,21,30
2024-08-11 21:45:00,5.4,8,11,6,21,45
2024-08-11 22:00:00,3.2,8,11,6,22,0
2024-08-11 22:15:00,4.56,8,11,6,22,15
2024-08-11 22:30:00,4.28,8,11,6,22,30
2024-08-11 22:45:00,3.24,8,11,6,22,45
2024-08-11 23:00:00,3.36,8,11,6,23,0
2024-08-11 23:15:00,3.64,8,11,6,23,15
2024-08-11 23:30:00,3.52,8,11,6,23,30
2024-08-11 23:45:00,2.92,8,11,6,23,45
2024-08-12 00:00:00,3.08,8,12,0,0,0
2024-08-12 00:15:00,1.4,8,12,0,0,15
2024-08-12 00:30:00,1.0,8,12,0,0,30
2024-08-12 00:45:00,0.84,8,12,0,0,45
2024-08-12 01:00:00,0.72,8,12,0,1,0
2024-08-12 01:15:00,0.52,8,12,0,1,15
2024-08-12 01:30:00,0.48,8,12,0,1,30
2024-08-12 01:45:00,0.52,8,12,0,1,45
2024-08-12 02:00:00,0.96,8,12,0,2,0
2024-08-12 02:15:00,4.32,8,12,0,2,15
2024-08-12 02:30:00,4.6,8,12,0,2,30
2024-08-12 02:45:00,4.52,8,12,0,2,45
2024-08-12 03:00:00,1.04,8,12,0,3,0
2024-08-12 03:15:00,0.52,8,12,0,3,15
2024-08-12 03:30:00,1.08,8,12,0,3,30
2024-08-12 03:45:00,0.44,8,12,0,3,45
2024-08-12 04:00:00,0.48,8,12,0,4,0
2024-08-12 04:15:00,0.72,8,12,0,4,15
2024-08-12 04:30:00,0.64,8,12,0,4,30
2024-08-12 04:45:00,0.44,8,12,0,4,45
2024-08-12 05:00:00,0.44,8,12,0,5,0
2024-08-12 05:15:00,0.56,8,12,0,5,15
2024-08-12 05:30:00,0.52,8,12,0,5,30
2024-08-12 05:45:00,0.72,8,12,0,5,45
2024-08-12 06:00:00,0.8,8,12,0,6,0
2024-08-12 06:15:00,2.0,8,12,0,6,15
2024-08-12 06:30:00,5.36,8,12,0,6,30
2024-08-12 06:45:00,3.24,8,12,0,6,45
2024-08-12 07:00:00,3.64,8,12,0,7,0
2024-08-12 07:15:00,4.08,8,12,0,7,15
2024-08-12 07:30:00,3.96,8,12,0,7,30
2024-08-12 07:45:00,3.92,8,12,0,7,45
2024-08-12 08:00:00,4.6,8,12,0,8,0
2024-08-12 08:15:00,4.52,8,12,0,8,15
2024-08-12 08:30:00,4.44,8,12,0,8,30
2024-08-12 08:45:00,5.56,8,12,0,8,45
2024-08-12 09:00:00,5.72,8,12,0,9,0
2024-08-12 09:15:00,5.28,8,12,0,9,15
2024-08-12 09:30:00,6.84,8,12,0,9,30
2024-08-12 09:45:00,5.24,8,12,0,9,45
2024-08-12 10:00:00,5.04,8,12,0,10,0
2024-08-12 10:15:00,4.28,8,12,0,10,15
2024-08-12 10:30:00,4.04,8,12,0,10,30
2024-08-12 10:45:00,5.32,8,12,0,10,45
2024-08-12 11:00:00,6.6,8,12,0,11,0
2024-08-12 11:15:00,6.24,8,12,0,11,15
2024-08-12 11:30:00,6.6,8,12,0,11,30
2024-08-12 11:45:00,6.68,8,12,0,11,45
2024-08-12 12:00:00,6.88,8,12,0,12,0
2024-08-12 12:15:00,6.56,8,12,0,12,15
2024-08-12 12:30:00,7.12,8,12,0,12,30
2024-08-12 12:45:00,7.88,8,12,0,12,45
2024-08-12 13:00:00,4.44,8,12,0,13,0
2024-08-12 13:15:00,4.48,8,12,0,13,15
2024-08-12 13:30:00,4.44,8,12,0,13,30
2024-08-12 13:45:00,4.04,8,12,0,13,45
2024-08-12 14:00:00,5.08,8,12,0,14,0
2024-08-12 14:15:00,4.2,8,12,0,14,15
2024-08-12 14:30:00,3.88,8,12,0,14,30
2024-08-12 14:45:00,4.2,8,12,0,14,45
2024-08-12 15:00:00,4.28,8,12,0,15,0
2024-08-12 15:15:00,3.84,8,12,0,15,15
2024-08-12 15:30:00,4.32,8,12,0,15,30
2024-08-12 15:45:00,5.2,8,12,0,15,45
2024-08-12 16:00:00,5.88,8,12,0,16,0
2024-08-12 16:15:00,5.24,8,12,0,16,15
2024-08-12 16:30:00,5.8,8,12,0,16,30
2024-08-12 16:45:00,4.48,8,12,0,16,45
2024-08-12 17:00:00,4.92,8,12,0,17,0
2024-08-12 17:15:00,6.08,8,12,0,17,15
2024-08-12 17:30:00,6.12,8,12,0,17,30
2024-08-12 17:45:00,5.04,8,12,0,17,45
2024-08-12 18:00:00,4.36,8,12,0,18,0
2024-08-12 18:15:00,5.52,8,12,0,18,15
2024-08-12 18:30:00,5.8,8,12,0,18,30
2024-08-12 18:45:00,4.32,8,12,0,18,45
2024-08-12 19:00:00,5.92,8,12,0,19,0
2024-08-12 19:15:00,6.2,8,12,0,19,15
2024-08-12 19:30:00,5.88,8,12,0,19,30
2024-08-12 19:45:00,7.6,8,12,0,19,45
2024-08-12 20:00:00,7.48,8,12,0,20,0
2024-08-12 20:15:00,6.96,8,12,0,20,15
2024-08-12 20:30:00,6.84,8,12,0,20,30
2024-08-12 20:45:00,11.44,8,12,0,20,45
2024-08-12 21:00:00,7.2,8,12,0,21,0
2024-08-12 21:15:00,6.12,8,12,0,21,15
2024-08-12 21:30:00,3.76,8,12,0,21,30
2024-08-12 21:45:00,3.92,8,12,0,21,45
2024-08-12 22:00:00,3.48,8,12,0,22,0
2024-08-12 22:15:00,4.2,8,12,0,22,15
2024-08-12 22:30:00,5.24,8,12,0,22,30
2024-08-12 22:45:00,4.8,8,12,0,22,45
2024-08-12 23:00:00,3.6,8,12,0,23,0
2024-08-12 23:15:00,3.52,8,12,0,23,15
2024-08-12 23:30:00,3.64,8,12,0,23,30
2024-08-12 23:45:00,2.76,8,12,0,23,45
2024-08-13 00:00:00,3.56,8,13,1,0,0
2024-08-13 00:15:00,1.56,8,13,1,0,15
2024-08-13 00:30:00,1.0,8,13,1,0,30
2024-08-13 00:45:00,0.88,8,13,1,0,45
2024-08-13 01:00:00,0.88,8,13,1,1,0
2024-08-13 01:15:00,0.6,8,13,1,1,15
2024-08-13 01:30:00,0.8,8,13,1,1,30
2024-08-13 01:45:00,0.6,8,13,1,1,45
2024-08-13 02:00:00,1.92,8,13,1,2,0
2024-08-13 02:15:00,4.24,8,13,1,2,15
2024-08-13 02:30:00,4.72,8,13,1,2,30
2024-08-13 02:45:00,3.28,8,13,1,2,45
2024-08-13 03:00:00,0.52,8,13,1,3,0
2024-08-13 03:15:00,0.48,8,13,1,3,15
2024-08-13 03:30:00,1.16,8,13,1,3,30
2024-08-13 03:45:00,0.48,8,13,1,3,45
2024-08-13 04:00:00,0.72,8,13,1,4,0
2024-08-13 04:15:00,0.68,8,13,1,4,15
2024-08-13 04:30:00,0.64,8,13,1,4,30
2024-08-13 04:45:00,0.6,8,13,1,4,45
2024-08-13 05:00:00,0.6,8,13,1,5,0
2024-08-13 05:15:00,0.6,8,13,1,5,15
2024-08-13 05:30:00,0.72,8,13,1,5,30
2024-08-13 05:45:00,0.72,8,13,1,5,45
2024-08-13 06:00:00,0.8,8,13,1,6,0
2024-08-13 06:15:00,2.68,8,13,1,6,15
2024-08-13 06:30:00,2.84,8,13,1,6,30
2024-08-13 06:45:00,3.0,8,13,1,6,45
2024-08-13 07:00:00,3.24,8,13,1,7,0
2024-08-13 07:15:00,3.96,8,13,1,7,15
2024-08-13 07:30:00,4.12,8,13,1,7,30
2024-08-13 07:45:00,4.08,8,13,1,7,45
2024-08-13 08:00:00,5.6,8,13,1,8,0
2024-08-13 08:15:00,4.56,8,13,1,8,15
2024-08-13 08:30:00,4.2,8,13,1,8,30
2024-08-13 08:45:00,4.92,8,13,1,8,45
2024-08-13 09:00:00,4.12,8,13,1,9,0
2024-08-13 09:15:00,6.96,8,13,1,9,15
2024-08-13 09:30:00,4.16,8,13,1,9,30
2024-08-13 09:45:00,5.48,8,13,1,9,45
2024-08-13 10:00:00,4.68,8,13,1,10,0
2024-08-13 10:15:00,3.72,8,13,1,10,15
2024-08-13 10:30:00,4.04,8,13,1,10,30
2024-08-13 10:45:00,5.52,8,13,1,10,45
2024-08-13 11:00:00,5.56,8,13,1,11,0
2024-08-13 11:15:00,7.88,8,13,1,11,15
2024-08-13 11:30:00,8.52,8,13,1,11,30
2024-08-13 11:45:00,7.4,8,13,1,11,45
2024-08-13 12:00:00,6.88,8,13,1,12,0
2024-08-13 12:15:00,6.48,8,13,1,12,15
2024-08-13 12:30:00,4.6,8,13,1,12,30
2024-08-13 12:45:00,4.6,8,13,1,12,45
2024-08-13 13:00:00,5.6,8,13,1,13,0
2024-08-13 13:15:00,5.12,8,13,1,13,15
2024-08-13 13:30:00,5.88,8,13,1,13,30
2024-08-13 13:45:00,5.36,8,13,1,13,45
2024-08-13 14:00:00,4.76,8,13,1,14,0
2024-08-13 14:15:00,5.12,8,13,1,14,15
2024-08-13 14:30:00,4.2,8,13,1,14,30
2024-08-13 14:45:00,5.48,8,13,1,14,45
2024-08-13 15:00:00,3.96,8,13,1,15,0
2024-08-13 15:15:00,3.48,8,13,1,15,15
2024-08-13 15:30:00,4.24,8,13,1,15,30
2024-08-13 15:45:00,4.16,8,13,1,15,45
2024-08-13 16:00:00,4.4,8,13,1,16,0
2024-08-13 16:15:00,4.44,8,13,1,16,15
2024-08-13 16:30:00,5.68,8,13,1,16,30
2024-08-13 16:45:00,6.16,8,13,1,16,45
2024-08-13 17:00:00,6.36,8,13,1,17,0
2024-08-13 17:15:00,5.52,8,13,1,17,15
2024-08-13 17:30:00,6.48,8,13,1,17,30
2024-08-13 17:45:00,6.28,8,13,1,17,45
2024-08-13 18:00:00,5.24,8,13,1,18,0
2024-08-13 18:15:00,6.12,8,13,1,18,15
2024-08-13 18:30:00,6.4,8,13,1,18,30
2024-08-13 18:45:00,4.92,8,13,1,18,45
2024-08-13 19:00:00,5.28,8,13,1,19,0
2024-08-13 19:15:00,6.0,8,13,1,19,15
2024-08-13 19:30:00,5.12,8,13,1,19,30
2024-08-13 19:45:00,4.68,8,13,1,19,45
2024-08-13 20:00:00,7.36,8,13,1,20,0
2024-08-13 20:15:00,5.92,8,13,1,20,15
2024-08-13 20:30:00,5.72,8,13,1,20,30
2024-08-13 20:45:00,4.76,8,13,1,20,45
2024-08-13 21:00:00,5.44,8,13,1,21,0
2024-08-13 21:15:00,4.12,8,13,1,21,15
2024-08-13 21:30:00,4.84,8,13,1,21,30
2024-08-13 21:45:00,5.28,8,13,1,21,45
2024-08-13 22:00:00,4.2,8,13,1,22,0
2024-08-13 22:15:00,4.08,8,13,1,22,15
2024-08-13 22:30:00,3.4,8,13,1,22,30
2024-08-13 22:45:00,6.24,8,13,1,22,45
2024-08-13 23:00:00,5.6,8,13,1,23,0
2024-08-13 23:15:00,4.4,8,13,1,23,15
2024-08-13 23:30:00,3.88,8,13,1,23,30
2024-08-13 23:45:00,2.92,8,13,1,23,45
2024-08-14 00:00:00,3.32,8,14,2,0,0
2024-08-14 00:15:00,2.76,8,14,2,0,15
2024-08-14 00:30:00,1.12,8,14,2,0,30
2024-08-14 00:45:00,1.36,8,14,2,0,45
2024-08-14 01:00:00,1.6,8,14,2,1,0
2024-08-14 01:15:00,0.88,8,14,2,1,15
2024-08-14 01:30:00,0.64,8,14,2,1,30
2024-08-14 01:45:00,0.64,8,14,2,1,45
2024-08-14 02:00:00,0.6,8,14,2,2,0
2024-08-14 02:15:00,2.96,8,14,2,2,15
2024-08-14 02:30:00,4.36,8,14,2,2,30
2024-08-14 02:45:00,4.96,8,14,2,2,45
2024-08-14 03:00:00,2.24,8,14,2,3,0
2024-08-14 03:15:00,0.8,8,14,2,3,15
2024-08-14 03:30:00,0.68,8,14,2,3,30
2024-08-14 03:45:00,0.6,8,14,2,3,45
2024-08-14 04:00:00,0.6,8,14,2,4,0
2024-08-14 04:15:00,0.68,8,14,2,4,15
2024-08-14 04:30:00,1.8,8,14,2,4,30
2024-08-14 04:45:00,0.72,8,14,2,4,45
2024-08-14 05:00:00,1.12,8,14,2,5,0
2024-08-14 05:15:00,0.84,8,14,2,5,15
2024-08-14 05:30:00,1.64,8,14,2,5,30
2024-08-14 05:45:00,0.88,8,14,2,5,45
2024-08-14 06:00:00,1.16,8,14,2,6,0
2024-08-14 06:15:00,1.64,8,14,2,6,15
2024-08-14 06:30:00,2.76,8,14,2,6,30
2024-08-14 06:45:00,2.96,8,14,2,6,45
2024-08-14 07:00:00,3.24,8,14,2,7,0
2024-08-14 07:15:00,3.6,8,14,2,7,15
2024-08-14 07:30:00,4.6,8,14,2,7,30
2024-08-14 07:45:00,5.12,8,14,2,7,45
2024-08-14 08:00:00,5.24,8,14,2,8,0
2024-08-14 08:15:00,5.32,8,14,2,8,15
2024-08-14 08:30:00,5.0,8,14,2,8,30
2024-08-14 08:45:00,4.4,8,14,2,8,45
2024-08-14 09:00:00,7.2,8,14,2,9,0
2024-08-14 09:15:00,6.08,8,14,2,9,15
2024-08-14 09:30:00,7.64,8,14,2,9,30
2024-08-14 09:45:00,9.4,8,14,2,9,45
2024-08-14 10:00:00,6.96,8,14,2,10,0
2024-08-14 10:15:00,6.28,8,14,2,10,15
2024-08-14 10:30:00,6.4,8,14,2,10,30
2024-08-14 10:45:00,6.36,8,14,2,10,45
2024-08-14 11:00:00,6.48,8,14,2,11,0
2024-08-14 11:15:00,6.64,8,14,2,11,15
2024-08-14 11:30:00,4.72,8,14,2,11,30
2024-08-14 11:45:00,4.4,8,14,2,11,45
2024-08-14 12:00:00,5.36,8,14,2,12,0
2024-08-14 12:15:00,6.96,8,14,2,12,15
2024-08-14 12:30:00,8.64,8,14,2,12,30
2024-08-14 12:45:00,6.04,8,14,2,12,45
2024-08-14 13:00:00,5.84,8,14,2,13,0
2024-08-14 13:15:00,4.32,8,14,2,13,15
2024-08-14 13:30:00,4.68,8,14,2,13,30
2024-08-14 13:45:00,3.68,8,14,2,13,45
2024-08-14 14:00:00,3.88,8,14,2,14,0
2024-08-14 14:15:00,4.16,8,14,2,14,15
2024-08-14 14:30:00,3.76,8,14,2,14,30
2024-08-14 14:45:00,4.36,8,14,2,14,45
2024-08-14 15:00:00,3.64,8,14,2,15,0
2024-08-14 15:15:00,4.04,8,14,2,15,15
2024-08-14 15:30:00,3.68,8,14,2,15,30
2024-08-14 15:45:00,4.24,8,14,2,15,45
2024-08-14 16:00:00,4.84,8,14,2,16,0
2024-08-14 16:15:00,4.92,8,14,2,16,15
2024-08-14 16:30:00,4.76,8,14,2,16,30
2024-08-14 16:45:00,5.08,8,14,2,16,45
2024-08-14 17:00:00,4.24,8,14,2,17,0
2024-08-14 17:15:00,4.8,8,14,2,17,15
2024-08-14 17:30:00,4.6,8,14,2,17,30
2024-08-14 17:45:00,5.0,8,14,2,17,45
2024-08-14 18:00:00,5.32,8,14,2,18,0
2024-08-14 18:15:00,5.16,8,14,2,18,15
2024-08-14 18:30:00,5.08,8,14,2,18,30
2024-08-14 18:45:00,6.32,8,14,2,18,45
2024-08-14 19:00:00,6.28,8,14,2,19,0
2024-08-14 19:15:00,8.36,8,14,2,19,15
2024-08-14 19:30:00,8.08,8,14,2,19,30
2024-08-14 19:45:00,9.44,8,14,2,19,45
2024-08-14 20:00:00,8.8,8,14,2,20,0
2024-08-14 20:15:00,7.28,8,14,2,20,15
2024-08-14 20:30:00,4.88,8,14,2,20,30
2024-08-14 20:45:00,5.6,8,14,2,20,45
2024-08-14 21:00:00,7.64,8,14,2,21,0
2024-08-14 21:15:00,5.0,8,14,2,21,15
2024-08-14 21:30:00,5.08,8,14,2,21,30
2024-08-14 21:45:00,4.84,8,14,2,21,45
2024-08-14 22:00:00,4.84,8,14,2,22,0
2024-08-14 22:15:00,4.48,8,14,2,22,15
2024-08-14 22:30:00,5.56,8,14,2,22,30
2024-08-14 22:45:00,4.4,8,14,2,22,45
2024-08-14 23:00:00,4.8,8,14,2,23,0
2024-08-14 23:15:00,4.4,8,14,2,23,15
2024-08-14 23:30:00,4.8,8,14,2,23,30
2024-08-14 23:45:00,4.08,8,14,2,23,45
2024-08-15 00:00:00,4.04,8,15,3,0,0
2024-08-15 00:15:00,3.36,8,15,3,0,15
2024-08-15 00:30:00,2.48,8,15,3,0,30
2024-08-15 00:45:00,2.08,8,15,3,0,45
2024-08-15 01:00:00,2.2,8,15,3,1,0
2024-08-15 01:15:00,1.8,8,15,3,1,15
2024-08-15 01:30:00,1.8,8,15,3,1,30
2024-08-15 01:45:00,1.8,8,15,3,1,45
2024-08-15 02:00:00,1.88,8,15,3,2,0
2024-08-15 02:15:00,4.68,8,15,3,2,15
2024-08-15 02:30:00,4.88,8,15,3,2,30
2024-08-15 02:45:00,5.4,8,15,3,2,45
2024-08-15 03:00:00,2.16,8,15,3,3,0
2024-08-15 03:15:00,1.76,8,15,3,3,15
2024-08-15 03:30:00,2.0,8,15,3,3,30
2024-08-15 03:45:00,1.88,8,15,3,3,45
2024-08-15 04:00:00,1.8,8,15,3,4,0
2024-08-15 04:15:00,1.68,8,15,3,4,15
2024-08-15 04:30:00,1.8,8,15,3,4,30
2024-08-15 04:45:00,1.84,8,15,3,4,45
2024-08-15 05:00:00,2.0,8,15,3,5,0
2024-08-15 05:15:00,2.04,8,15,3,5,15
2024-08-15 05:30:00,1.8,8,15,3,5,30
2024-08-15 05:45:00,1.8,8,15,3,5,45
2024-08-15 06:00:00,1.92,8,15,3,6,0
2024-08-15 06:15:00,3.16,8,15,3,6,15
2024-08-15 06:30:00,3.88,8,15,3,6,30
2024-08-15 06:45:00,3.8,8,15,3,6,45
2024-08-15 07:00:00,3.92,8,15,3,7,0
2024-08-15 07:15:00,4.28,8,15,3,7,15
2024-08-15 07:30:00,4.32,8,15,3,7,30
2024-08-15 07:45:00,4.64,8,15,3,7,45
2024-08-15 08:00:00,5.76,8,15,3,8,0
2024-08-15 08:15:00,6.48,8,15,3,8,15
2024-08-15 08:30:00,5.12,8,15,3,8,30
2024-08-15 08:45:00,5.72,8,15,3,8,45
2024-08-15 09:00:00,6.0,8,15,3,9,0
2024-08-15 09:15:00,6.16,8,15,3,9,15
2024-08-15 09:30:00,6.84,8,15,3,9,30
2024-08-15 09:45:00,6.84,8,15,3,9,45
2024-08-15 10:00:00,5.8,8,15,3,10,0
2024-08-15 10:15:00,7.2,8,15,3,10,15
2024-08-15 10:30:00,8.8,8,15,3,10,30
2024-08-15 10:45:00,8.08,8,15,3,10,45
2024-08-15 11:00:00,8.04,8,15,3,11,0
2024-08-15 11:15:00,7.72,8,15,3,11,15
2024-08-15 11:30:00,7.72,8,15,3,11,30
2024-08-15 11:45:00,8.04,8,15,3,11,45
2024-08-15 12:00:00,7.44,8,15,3,12,0
2024-08-15 12:15:00,9.08,8,15,3,12,15
2024-08-15 12:30:00,8.76,8,15,3,12,30
2024-08-15 12:45:00,7.44,8,15,3,12,45
2024-08-15 13:00:00,8.16,8,15,3,13,0
2024-08-15 13:15:00,7.84,8,15,3,13,15
2024-08-15 13:30:00,8.24,8,15,3,13,30
2024-08-15 13:45:00,6.96,8,15,3,13,45
2024-08-15 14:00:00,6.16,8,15,3,14,0
2024-08-15 14:15:00,5.48,8,15,3,14,15
2024-08-15 14:30:00,4.84,8,15,3,14,30
2024-08-15 14:45:00,4.68,8,15,3,14,45
2024-08-15 15:00:00,4.8,8,15,3,15,0
2024-08-15 15:15:00,5.64,8,15,3,15,15
2024-08-15 15:30:00,6.32,8,15,3,15,30
2024-08-15 15:45:00,5.48,8,15,3,15,45
2024-08-15 16:00:00,5.36,8,15,3,16,0
2024-08-15 16:15:00,6.52,8,15,3,16,15
2024-08-15 16:30:00,5.68,8,15,3,16,30
2024-08-15 16:45:00,5.76,8,15,3,16,45
2024-08-15 17:00:00,5.68,8,15,3,17,0
2024-08-15 17:15:00,5.84,8,15,3,17,15
2024-08-15 17:30:00,5.4,8,15,3,17,30
2024-08-15 17:45:00,5.8,8,15,3,17,45
2024-08-15 18:00:00,7.24,8,15,3,18,0
2024-08-15 18:15:00,6.92,8,15,3,18,15
2024-08-15 18:30:00,6.44,8,15,3,18,30
2024-08-15 18:45:00,6.08,8,15,3,18,45
2024-08-15 19:00:00,6.72,8,15,3,19,0
2024-08-15 19:15:00,6.68,8,15,3,19,15
2024-08-15 19:30:00,7.36,8,15,3,19,30
2024-08-15 19:45:00,8.16,8,15,3,19,45
2024-08-15 20:00:00,8.92,8,15,3,20,0
2024-08-15 20:15:00,8.16,8,15,3,20,15
2024-08-15 20:30:00,9.36,8,15,3,20,30
2024-08-15 20:45:00,8.76,8,15,3,20,45
2024-08-15 21:00:00,7.44,8,15,3,21,0
2024-08-15 21:15:00,6.76,8,15,3,21,15
2024-08-15 21:30:00,5.12,8,15,3,21,30
2024-08-15 21:45:00,5.4,8,15,3,21,45
2024-08-15 22:00:00,6.08,8,15,3,22,0
2024-08-15 22:15:00,5.04,8,15,3,22,15
